1.4 , 0.9999694858 , 3.051416752e-05
1.401 , 0.9984073126 , 0.001592687428
1.402 , 0.9999709839 , 2.901605678e-05
1.403 , 0.9992668445 , 0.0007331555374
1.404 , 0.9999645049 , 3.54951438e-05
1.405 , 0.9999361717 , 6.382833117e-05
1.406 , 0.9998684248 , 0.0001315752227
1.407 , 0.9999707486 , 2.925141311e-05
1.408 , 0.9997642138 , 0.000235786169
1.409 , 0.9999329214 , 6.707858768e-05
1.41 , 0.9999701663 , 2.983368654e-05
1.411 , 0.9998355899 , 0.0001644101222
1.412 , 0.999869596 , 0.0001304039532
1.413 , 0.9999696763 , 3.032369048e-05
1.414 , 0.9999568667 , 4.313329622e-05
1.415 , 0.9991837543 , 0.0008162457001
1.416 , 0.999888109 , 0.0001118909837
1.417 , 0.9999667339 , 3.326613886e-05
1.418 , 0.9999690329 , 3.096707686e-05
1.419 , 0.9999370009 , 6.299908667e-05
1.42 , 0.9994029893 , 0.0005970106508
1.421 , 0.9995374896 , 0.0004625104115
1.422 , 0.9999262573 , 7.374267263e-05
1.423 , 0.9999615534 , 3.844658891e-05
1.424 , 0.9999698725 , 3.012745978e-05
1.425 , 0.9999707876 , 2.921238037e-05
1.426 , 0.999968019 , 3.198099096e-05
1.427 , 0.999962803 , 3.719698337e-05
1.428 , 0.9999562918 , 4.370824687e-05
1.429 , 0.9999503665 , 4.963348426e-05
1.43 , 0.9999473758 , 5.262420983e-05
1.431 , 0.99994874 , 5.125999188e-05
1.432 , 0.999953781 , 4.62189615e-05
1.433 , 0.9999603121 , 3.968792782e-05
1.434 , 0.9999661835 , 3.381649204e-05
1.435 , 0.9999700255 , 2.99744794e-05
1.436 , 0.9999708254 , 2.917459349e-05
1.437 , 0.99996647 , 3.353004491e-05
1.438 , 0.9999481661 , 5.183385919e-05
1.439 , 0.9998447205 , 0.0001552795249
1.44 , 0.6580823739 , 0.3419176261
1.441 , 0.9998711585 , 0.0001288415479
1.442 , 0.9999607314 , 3.92686442e-05
1.443 , 0.9999709161 , 2.908393169e-05
1.444 , 0.9999519211 , 4.807888512e-05
1.445 , 0.9993166396 , 0.0006833604272
1.446 , 0.9998837885 , 0.0001162114534
1.447 , 0.9999687002 , 3.129982205e-05
1.448 , 0.9999603237 , 3.967629254e-05
1.449 , 0.9988129316 , 0.001187068434
1.45 , 0.9999389111 , 6.108894826e-05
1.451 , 0.9999703427 , 2.965725536e-05
1.452 , 0.999823112 , 0.0001768879892
1.453 , 0.9999185995 , 8.14004628e-05
1.454 , 0.9999701736 , 2.982635867e-05
1.455 , 0.9995617978 , 0.0004382022066
1.456 , 0.9999551187 , 4.488134438e-05
1.457 , 0.9999576097 , 4.239033158e-05
1.458 , 0.9996912527 , 0.0003087472835
1.459 , 0.9999708524 , 2.914757791e-05
1.46 , 0.9982718778 , 0.001728122225
1.461 , 0.9999685943 , 3.140570647e-05
1.462 , 0.9997975803 , 0.0002024196839
1.463 , 0.9999643469 , 3.565305857e-05
1.464 , 0.9998558176 , 0.0001441824142
1.465 , 0.9999647947 , 3.520527446e-05
1.466 , 0.9997679775 , 0.0002320225398
1.467 , 0.9999692478 , 3.075217553e-05
1.468 , 0.9952082121 , 0.004791787872
1.469 , 0.9999704816 , 2.951844273e-05
1.47 , 0.9997954745 , 0.000204525493
1.471 , 0.9999519828 , 4.801723955e-05
1.472 , 0.9999603418 , 3.965818874e-05
1.473 , 0.9988688011 , 0.001131198923
1.474 , 0.999968769 , 3.123100658e-05
1.475 , 0.9999372152 , 6.278483209e-05
1.476 , 0.9996838423 , 0.0003161577157
1.477 , 0.9999690085 , 3.099151249e-05
1.478 , 0.9999499097 , 5.009031488e-05
1.479 , 0.9914570568 , 0.008542943207
1.48 , 0.999955242 , 4.475803777e-05
1.481 , 0.999969848 , 3.015198024e-05
1.482 , 0.9999054095 , 9.459054947e-05
1.483 , 0.9988831907 , 0.001116809255
1.484 , 0.9999499731 , 5.002685456e-05
1.485 , 0.9999709199 , 2.908006823e-05
1.486 , 0.9999592282 , 4.0771793e-05
1.487 , 0.9998333863 , 0.000166613668
1.488 , 0.9972101045 , 0.002789895503
1.489 , 0.9999064194 , 9.358058997e-05
1.49 , 0.9999607531 , 3.924685914e-05
1.491 , 0.999970447 , 2.955297619e-05
1.492 , 0.9999695024 , 3.049758601e-05
1.493 , 0.9999606562 , 3.934378574e-05
1.494 , 0.9999387429 , 6.125708129e-05
1.495 , 0.9998853546 , 0.0001146454167
1.496 , 0.9997351689 , 0.0002648310806
1.497 , 0.9991850802 , 0.0008149198163
1.498 , 0.9959479999 , 0.004052000078
1.499 , 0.9449956037 , 0.05500439626
1.5 , 0.6580823739 , 0.3419176261
1.501 , 0.9448724287 , 0.05512757129
1.502 , 0.9959266411 , 0.004073358903
1.503 , 0.99917863 , 0.0008213699631
1.504 , 0.9997324411 , 0.0002675589033
1.505 , 0.9998839631 , 0.000116036857
1.506 , 0.999937954 , 6.204598229e-05
1.507 , 0.9999601998 , 3.980015472e-05
1.508 , 0.9999692988 , 3.070122954e-05
1.509 , 0.9999705975 , 2.940246898e-05
1.51 , 0.9999619915 , 3.800853095e-05
1.511 , 0.9999158924 , 8.410756383e-05
1.512 , 0.9987087372 , 0.001291262836
1.513 , 0.9997769315 , 0.0002230684732
1.514 , 0.9999546719 , 4.532807493e-05
1.515 , 0.9999709225 , 2.90775035e-05
1.516 , 0.9999579325 , 4.206754673e-05
1.517 , 0.999666624 , 0.0003333760459
1.518 , 0.9998284045 , 0.0001715955378
1.519 , 0.999966183 , 3.381696685e-05
1.52 , 0.9999654475 , 3.455254943e-05
1.521 , 0.9997019854 , 0.0002980146256
1.522 , 0.9998995603 , 0.0001004397467
1.523 , 0.9999707834 , 2.921657398e-05
1.524 , 0.9999291876 , 7.081243788e-05
1.525 , 0.9996887927 , 0.0003112073341
1.526 , 0.9999695422 , 3.045784418e-05
1.527 , 0.9999319978 , 6.800218389e-05
1.528 , 0.9998196862 , 0.0001803138484
1.529 , 0.9999709852 , 2.901478644e-05
1.53 , 0.9997793133 , 0.0002206867168
1.531 , 0.9999505043 , 4.949570312e-05
1.532 , 0.9999587233 , 4.127671858e-05
1.533 , 0.9997190603 , 0.0002809397255
1.534 , 0.999970617 , 2.938304124e-05
1.535 , 0.9925212611 , 0.007478738853
1.536 , 0.9999698464 , 3.015355778e-05
1.537 , 0.9996534019 , 0.0003465981284
1.538 , 0.999967167 , 3.283302124e-05
1.539 , 0.9997768332 , 0.0002231668349
1.54 , 0.9999672259 , 3.277408659e-05
1.541 , 0.9996419977 , 0.0003580022501
1.542 , 0.9999699267 , 3.007328727e-05
1.543 , 0.9900176573 , 0.009982342695
1.544 , 0.999970552 , 2.944803079e-05
1.545 , 0.9997344264 , 0.0002655735884
1.546 , 0.9999582341 , 4.176590091e-05
1.547 , 0.9999510986 , 4.89014003e-05
1.548 , 0.9997743385 , 0.0002256615387
1.549 , 0.9999709852 , 2.901478566e-05
1.55 , 0.9998147633 , 0.0001852367077
1.551 , 0.9999340399 , 6.596012794e-05
1.552 , 0.9999692179 , 3.078211605e-05
1.553 , 0.9996101384 , 0.0003898616369
1.554 , 0.9999364542 , 6.354576588e-05
1.555 , 0.9999703588 , 2.96412013e-05
1.556 , 0.9998671562 , 0.0001328438379
1.557 , 0.9998248997 , 0.0001751002789
1.558 , 0.999968453 , 3.15470313e-05
1.559 , 0.9999606882 , 3.931182152e-05
1.56 , 0.999497868 , 0.0005021319598
1.561 , 0.99987953 , 0.0001204700195
1.562 , 0.9999672931 , 3.270687838e-05
1.563 , 0.9999675048 , 3.249519178e-05
1.564 , 0.9999080495 , 9.195054957e-05
1.565 , 0.8443362595 , 0.1556637405
1.566 , 0.9999032874 , 9.671257679e-05
1.567 , 0.9999638447 , 3.615526398e-05
1.568 , 0.9999709556 , 2.904435466e-05
1.569 , 0.9999628141 , 3.718587215e-05
1.57 , 0.9999232736 , 7.672638482e-05
1.571 , 0.999612464 , 0.0003875359877
1.572 , 0.9945178898 , 0.005482110189
1.573 , 0.9997942353 , 0.0002057647274
1.574 , 0.9999229418 , 7.705817646e-05
1.575 , 0.9999526817 , 4.731829804e-05
1.576 , 0.9999635425 , 3.64575357e-05
1.577 , 0.9999681564 , 3.1843615e-05
1.578 , 0.9999701042 , 2.989579762e-05
1.579 , 0.9999708067 , 2.919325936e-05
1.58 , 0.9999709739 , 2.902613825e-05
1.581 , 0.999970985 , 2.901501177e-05
1.582 , 0.9999709824 , 2.901759386e-05
1.583 , 0.9999708864 , 2.911363436e-05
1.584 , 0.9999703903 , 2.960974911e-05
1.585 , 0.9999689051 , 3.109490059e-05
1.586 , 0.9999653082 , 3.469180195e-05
1.587 , 0.9999570024 , 4.299755574e-05
1.588 , 0.9999358988 , 6.410123441e-05
1.589 , 0.9998619248 , 0.0001380752242
1.59 , 0.9990822317 , 0.0009177683069
1.591 , 0.9987809587 , 0.001219041275
1.592 , 0.9998836032 , 0.0001163967931
1.593 , 0.9999545008 , 4.549918276e-05
1.594 , 0.9999696663 , 3.033370009e-05
1.595 , 0.9999689323 , 3.106768003e-05
1.596 , 0.9999441744 , 5.582557532e-05
1.597 , 0.9995700436 , 0.0004299564306
1.598 , 0.9996992993 , 0.000300700734
1.599 , 0.9999546666 , 4.533336225e-05
1.6 , 0.9999709852 , 2.901475606e-05
